Main Set,Subset,Card number,Card Name,Is Insert
2026 Topps Vault Marvel,PREMIERE SKETCHES,34,Greg Treize,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,35,Hernawan,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,36,Hugh Vogt,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,37,IQ,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,38,Jason,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,39,Jason Queen,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,40,"Jiaxin ""YinShan"" Sun",TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,41,JohnruzelJimenez,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,42,Kevin Norman,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,43,Larry Santiago,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,44,Lee Lightfoot,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,45,Leon Braojos,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,46,Loc Nguyen,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,47,Louis Womble,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,48,Lucas,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,49,Marcia Dye,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,50,Marlo Martos,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,51,Matthew,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,52,McHargue,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,53,Michael Mastermaker,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,54,Mirko Di Noia,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,55,Mohammad Jilani,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,56,Nathanna Érica,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,57,Nick Gribbon,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,58,Noval,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,59,Patricio Carrasco,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,60,Pepe Valencia,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,61,Percival Kholoma,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,62,Rich Hennemann,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,63,Richard E. Valbuena a.k.a. Richval,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,64,Rodel Martin,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,65,Rodriguez,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,66,Ronel Gravo,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,67,Roy Cover,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,68,Sherwin Santiago,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,69,Shyla Lee,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,70,Sturdy,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,71,Takkun,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,72,Tim Shinn,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,73,TOMA,TRUE
2026 Topps Vault Marvel,PREMIERE SKETCHES,74,Warlick,TRUE
